1_id,1_gene,1_chrom,1_start,1_end,1_strand,2_id,2_gene,2_chrom,2_start,2_end,2_strand
gene:ENSG00000133216,EPHB2,1,22710839,22921500,+,gene:ENSG00000143776,CDC42BPA,1,226989865,227318492,-
gene:ENSG00000143740,SNAP47,1,227728200,227781826,+,gene:ENSG00000081692,JMJD4,1,227730425,227735411,-
gene:ENSG00000196890,H2BC26,1,228458103,228463104,+,gene:ENSG00000181218,H2AC25,1,228434777,228457873,-
gene:ENSG00000168159,RNF187,1,228487382,228499899,+,gene:ENSG00000279306,unknown,1,228486188,228487120,-
gene:ENSG00000135763,URB2,1,229626247,229660200,+,gene:ENSG00000135801,TAF5L,1,229593134,229626122,-
gene:ENSG00000143641,GALNT2,1,230057990,230282122,+,gene:ENSG00000227868,TEX46,1,23010834,23019100,-
gene:ENSG00000004487,KDM1A,1,23019443,23083689,+,gene:ENSG00000227868,TEX46,1,23010834,23019100,-
gene:ENSG00000135775,COG2,1,230642481,230693982,+,gene:ENSG00000135744,AGT,1,230690776,230745576,-
gene:ENSG00000173409,ARV1,1,230978981,231000733,+,gene:ENSG00000143643,TTC13,1,230906243,230978875,-
gene:ENSG00000116906,GNPAT,1,231241207,231277973,+,gene:ENSG00000143633,C1orf131,1,231223763,231241187,-
gene:ENSG00000010072,SPRTN,1,231337104,231355023,+,gene:ENSG00000116903,EXOC8,1,231332753,231337852,-
gene:ENSG00000116918,TSNAX,1,231528541,231566524,+,gene:ENSG00000287856,unknown,1,231363797,231528603,-
gene:ENSG00000162946,DISC1,1,231626790,232041272,+,gene:ENSG00000179546,HTR1D,1,23191895,23217502,-
gene:ENSG00000135778,NTPCR,1,232950605,232983882,+,gene:ENSG00000135749,PCNX2,1,232983435,233295725,-
gene:ENSG00000143674,MAP3K21,1,233327724,233385148,+,gene:ENSG00000125945,ZNF436,1,23359448,23369836,-
gene:ENSG00000135750,KCNK1,1,233614106,233672514,+,gene:ENSG00000204219,TCEA3,1,23380909,23424748,-
gene:ENSG00000183780,SLC35F3,1,233904676,234324511,+,gene:ENSG00000088280,ASAP3,1,23428563,23484637,-
gene:ENSG00000152904,GGPS1,1,235327350,235344532,+,gene:ENSG00000054267,ARID4B,1,235131634,235328219,-
gene:ENSG00000284770,TBCE,1,235367360,235452443,+,gene:ENSG00000162885,B3GALNT2,1,235447190,235504452,-
gene:ENSG00000077585,GPR137B,1,236142505,236221865,+,gene:ENSG00000086619,ERO1B,1,236214681,236282019,-
gene:ENSG00000116977,LGALS8,1,236518000,236552981,+,gene:ENSG00000119285,HEATR1,1,236549005,236604516,-
gene:ENSG00000011009,LYPLA2,1,23791145,23795539,+,gene:ENSG00000116996,ZP4,1,237877864,237890922,-
gene:ENSG00000011009,LYPLA2,1,23791145,23795539,+,gene:ENSG00000117308,GALE,1,23795599,23800781,-
gene:ENSG00000157916,RER1,1,2391775,2405442,+,gene:ENSG00000188822,CNR2,1,23870515,23913362,-
gene:ENSG00000189266,PNRC2,1,23956839,23963462,+,gene:ENSG00000188529,SRSF10,1,23964347,23980927,-
gene:ENSG00000155816,FMN2,1,240014348,240475187,+,gene:ENSG00000157911,PEX10,1,2403964,2413797,-
gene:ENSG00000117009,KMO,1,241532134,241595642,+,gene:ENSG00000185436,IFNLR1,1,24154168,24187959,-
gene:ENSG00000158055,GRHL3,1,24199558,24364482,+,gene:ENSG00000197769,MAP1LC3C,1,241995490,241999098,-
gene:ENSG00000149527,PLCH2,1,2425980,2505532,+,gene:ENSG00000180287,PLD5,1,242082986,242524697,-
gene:ENSG00000054282,SDCCAG8,1,243256034,243500091,+,gene:ENSG00000143702,CEP170,1,243124428,243255348,-
gene:ENSG00000054282,SDCCAG8,1,243256034,243500091,+,gene:ENSG00000117020,AKT3,1,243488233,243851079,-
gene:ENSG00000203667,COX20,1,244835616,244845057,+,gene:ENSG00000153187,HNRNPU,1,244840638,244864560,-
gene:ENSG00000133226,SRRM1,1,24631716,24673281,+,gene:ENSG00000185420,SMYD3,1,245749342,246507312,-
gene:ENSG00000162852,CNST,1,246566444,246668595,+,gene:ENSG00000162851,TFB2M,1,246540561,246566261,-
gene:ENSG00000162711,NLRP3,1,247416156,247449108,+,gene:ENSG00000177535,OR2B11,1,247449118,247458105,-
gene:ENSG00000169504,CLIC4,1,24745382,24844321,+,gene:ENSG00000177535,OR2B11,1,247449118,247458105,-
gene:ENSG00000169224,GCSAML,1,247507058,247577690,+,gene:ENSG00000196242,OR2C3,1,247524677,247536440,-
gene:ENSG00000153230,OR14K1,1,247738615,247739559,+,gene:ENSG00000241128,OR14A2,1,247722957,247748141,-
gene:ENSG00000171161,ZNF672,1,248838210,248849517,+,gene:ENSG00000171163,ZNF692,1,248850006,248859144,-
gene:ENSG00000185220,PGBD2,1,248906196,248919946,+,gene:ENSG00000020633,RUNX3,1,24899511,24965121,-
gene:ENSG00000187010,RHD,1,25272393,25330445,+,gene:ENSG00000117616,RSRP1,1,25242249,25338213,-
gene:ENSG00000187010,RHD,1,25272393,25330445,+,gene:ENSG00000197921,HES5,1,2528745,2530263,-
gene:ENSG00000183726,TMEM50A,1,25338317,25362361,+,gene:ENSG00000188672,RHCE,1,25362249,25430192,-
gene:ENSG00000204178,MACO1,1,25430858,25500209,+,gene:ENSG00000188672,RHCE,1,25362249,25430192,-
gene:ENSG00000117640,MTFR1L,1,25818640,25832942,+,gene:ENSG00000127423,AUNIP,1,25831913,25859458,-
gene:ENSG00000157870,PRXL2B,1,2586491,2591469,+,gene:ENSG00000182749,PAQR7,1,25861484,25875708,-
gene:ENSG00000158008,EXTL1,1,26019884,26036464,+,gene:ENSG00000158014,SLC30A2,1,26037252,26046118,-
gene:ENSG00000197245,FAM110D,1,26159079,26163962,+,gene:ENSG00000282872,C1orf232,1,26164101,26168963,-
gene:ENSG00000142684,ZNF593,1,26169908,26170873,+,gene:ENSG00000236782,ZNF593OS,1,26169516,26171832,-
gene:ENSG00000142669,SH3BGRL3,1,26280086,26281522,+,gene:ENSG00000158062,UBXN11,1,26281328,26318363,-
gene:ENSG00000169442,CD52,1,26317958,26320523,+,gene:ENSG00000158062,UBXN11,1,26281328,26318363,-
gene:ENSG00000090273,NUDC,1,26900238,26946871,+,gene:ENSG00000198746,GPATCH3,1,26890488,26900467,-
gene:ENSG00000090273,NUDC,1,26900238,26946871,+,gene:ENSG00000131910,NR0B2,1,26911489,26913975,-
gene:ENSG00000188060,RAB42,1,28592200,28595449,+,gene:ENSG00000120656,TAF12,1,28587829,28648291,-
gene:ENSG00000159023,EPB41,1,28887091,29120046,+,gene:ENSG00000253304,TMEM200B,1,29119429,29123903,-
gene:ENSG00000142611,PRDM16,1,3069168,3438621,+,gene:ENSG00000289710,unknown,1,30576655,30576825,-
gene:ENSG00000121766,ZCCHC17,1,31296982,31364953,+,gene:ENSG00000060688,SNRNP40,1,31259568,31296788,-
gene:ENSG00000121766,ZCCHC17,1,31296982,31364953,+,gene:ENSG00000121769,FABP3,1,31365253,31376850,-
gene:ENSG00000121764,HCRTR1,1,31617686,31632518,+,gene:ENSG00000162517,PEF1,1,31629866,31644896,-
gene:ENSG00000222046,DCDC2B,1,32209089,32216192,+,gene:ENSG00000160055,TMEM234,1,32214472,32222359,-
gene:ENSG00000084623,EIF3I,1,32221077,32245397,+,gene:ENSG00000160055,TMEM234,1,32214472,32222359,-
gene:ENSG00000116478,HDAC1,1,32292083,32333635,+,gene:ENSG00000175130,MARCKSL1,1,32333839,32336233,-
gene:ENSG00000162526,TSSK3,1,32351521,32364312,+,gene:ENSG00000225828,FAM229A,1,32361270,32364278,-
gene:ENSG00000160062,ZBTB8A,1,32539427,32605941,+,gene:ENSG00000176261,ZBTB8OS,1,32600172,32650903,-
gene:ENSG00000162521,RBBP4,1,32651142,32686211,+,gene:ENSG00000176261,ZBTB8OS,1,32600172,32650903,-
gene:ENSG00000162521,RBBP4,1,32651142,32686211,+,gene:ENSG00000162520,SYNC,1,32679906,32703596,-
gene:ENSG00000162522,KIAA1522,1,32741830,32774970,+,gene:ENSG00000134684,YARS1,1,32775237,32818031,-
gene:ENSG00000116497,S100PBP,1,32816767,32858875,+,gene:ENSG00000134684,YARS1,1,32775237,32818031,-
gene:ENSG00000121905,HPCA,1,32885994,32898441,+,gene:ENSG00000121900,TMEM54,1,32894594,32901438,-
gene:ENSG00000142920,AZIN2,1,33081104,33123492,+,gene:ENSG00000004455,AK2,1,33007986,33080996,-
gene:ENSG00000279179,unknown,1,33162851,33166298,+,gene:ENSG00000116525,TRIM62,1,33145399,33182059,-
gene:ENSG00000176256,HMGB4,1,33860475,33864791,+,gene:ENSG00000121904,CSMD2,1,33513998,34165842,-
gene:ENSG00000189280,GJB5,1,34755047,34758512,+,gene:ENSG00000163866,SMIM12,1,34712737,34859755,-
gene:ENSG00000197056,ZMYM1,1,35032172,35115859,+,gene:ENSG00000163867,ZMYM6,1,34986165,35031945,-
gene:ENSG00000146463,ZMYM4,1,35268709,35422058,+,gene:ENSG00000142687,KIAA0319L,1,35393883,35557950,-
gene:ENSG00000020129,NCDN,1,35557473,35567274,+,gene:ENSG00000142687,KIAA0319L,1,35393883,35557950,-
gene:ENSG00000116871,MAP7D1,1,36155579,36180849,+,gene:ENSG00000054116,TRAPPC3,1,36136570,36156053,-
gene:ENSG00000214193,SH3D21,1,36306368,36329340,+,gene:ENSG00000116213,WRAP73,1,3630767,3652761,-
gene:ENSG00000078900,TP73,1,3652516,3736201,+,gene:ENSG00000119535,CSF3R,1,36466043,36483278,-
gene:ENSG00000162592,CCDC27,1,3746460,3771645,+,gene:ENSG00000163873,GRIK3,1,36795527,37034515,-
gene:ENSG00000163879,DNALI1,1,37556919,37566857,+,gene:ENSG00000134697,GNL2,1,37566816,37595937,-
gene:ENSG00000134690,CDCA8,1,37692481,37709719,+,gene:ENSG00000116922,AIRIM,1,37681570,37692249,-
gene:ENSG00000235169,SMIM1,1,3772749,3775982,+,gene:ENSG00000183317,EPHA10,1,37713880,37765133,-
gene:ENSG00000197982,C1orf122,1,37806979,37809454,+,gene:ENSG00000196449,YRDC,1,37802945,37808208,-
gene:ENSG00000197982,C1orf122,1,37806979,37809454,+,gene:ENSG00000188786,MTF1,1,37809574,37859592,-
gene:ENSG00000169598,DFFB,1,3857267,3885429,+,gene:ENSG00000116198,CEP104,1,3812086,3857396,-
gene:ENSG00000084072,PPIE,1,39692182,39763914,+,gene:ENSG00000116983,HPCAL4,1,39678648,39691485,-
gene:ENSG00000084072,PPIE,1,39692182,39763914,+,gene:ENSG00000116985,BMP8B,1,39757182,39788865,-
gene:ENSG00000131236,CAP1,1,40040233,40072649,+,gene:ENSG00000131238,PPT1,1,40072710,40097260,-
gene:ENSG00000127125,PPCS,1,42456117,42473385,+,gene:ENSG00000066185,ZMYND12,1,42430329,42456253,-
gene:ENSG00000164008,C1orf50,1,42767245,42779491,+,gene:ENSG00000117385,P3H1,1,42746335,42767084,-
gene:ENSG00000274386,TMEM269,1,42784991,42816619,+,gene:ENSG00000177868,SVBP,1,42807052,42817397,-
gene:ENSG00000164010,ERMAP,1,42817122,42844991,+,gene:ENSG00000177868,SVBP,1,42807052,42817397,-
gene:ENSG00000243710,CFAP57,1,43172330,43254358,+,gene:ENSG00000117395,EBNA1BP2,1,43164175,43270936,-
gene:ENSG00000117399,CDC20,1,43358981,43363203,+,gene:ENSG00000066322,ELOVL1,1,43363398,43368074,-
gene:ENSG00000198198,SZT2,1,43389882,43454247,+,gene:ENSG00000159479,MED8,1,43383917,43389808,-
gene:ENSG00000198198,SZT2,1,43389882,43454247,+,gene:ENSG00000178922,HYI,1,43450989,43453989,-
gene:ENSG00000159214,CCDC24,1,43991359,43996528,+,gene:ENSG00000196517,SLC6A9,1,43991500,44031467,-
gene:ENSG00000178028,DMAP1,1,44213455,44220681,+,gene:ENSG00000117419,ERI3,1,44221070,44355260,-
gene:ENSG00000187147,RNF220,1,44405194,44651723,+,gene:ENSG00000126106,TMEM53,1,44635238,44674481,-
gene:ENSG00000198520,ARMH1,1,44674692,44725591,+,gene:ENSG00000126106,TMEM53,1,44635238,44674481,-
gene:ENSG00000173846,PLK3,1,44800377,44805990,+,gene:ENSG00000188396,DYNLT4,1,44805893,44807351,-
gene:ENSG00000126088,UROD,1,45010950,45015575,+,gene:ENSG00000126107,HECTD3,1,45002540,45011324,-
gene:ENSG00000126088,UROD,1,45010950,45015575,+,gene:ENSG00000162415,ZSWIM5,1,45016399,45306209,-
gene:ENSG00000186603,HPDL,1,45326895,45328710,+,gene:ENSG00000132781,MUTYH,1,45329163,45340893,-
gene:ENSG00000132773,TOE1,1,45340052,45343973,+,gene:ENSG00000288208,unknown,1,45329262,45491155,-
gene:ENSG00000132773,TOE1,1,45340052,45343973,+,gene:ENSG00000070759,TESK2,1,45343883,45491163,-
gene:ENSG00000132763,MMACHC,1,45500300,45513382,+,gene:ENSG00000280670,CCDC163,1,45493866,45500079,-
gene:ENSG00000132763,MMACHC,1,45500300,45513382,+,gene:ENSG00000117450,PRDX1,1,45510914,45542732,-
gene:ENSG00000159596,TMEM69,1,45688181,45694436,+,gene:ENSG00000159592,GPBP1L1,1,45627304,45688113,-
gene:ENSG00000159596,TMEM69,1,45688181,45694436,+,gene:ENSG00000197429,IPP,1,45694324,45750653,-
gene:ENSG00000117472,TSPAN1,1,46175073,46185962,+,gene:ENSG00000278139,P3R3URF-PIK3R3,1,46043661,46176488,-
gene:ENSG00000117472,TSPAN1,1,46175073,46185962,+,gene:ENSG00000250719,P3R3URF,1,46175486,46176488,-
gene:ENSG00000171357,LURAP1,1,46203334,46221256,+,gene:ENSG00000085998,POMGNT1,1,46188683,46220305,-
gene:ENSG00000085999,RAD54L,1,46246461,46278480,+,gene:ENSG00000132128,LRRC41,1,46261196,46303616,-
gene:ENSG00000173660,UQCRH,1,46303698,46316776,+,gene:ENSG00000132128,LRRC41,1,46261196,46303616,-
gene:ENSG00000196581,AJAP1,1,4654609,4792534,+,gene:ENSG00000162456,KNCN,1,46545641,46551647,-
gene:ENSG00000186118,TEX38,1,46668855,46673594,+,gene:ENSG00000123472,ATPAF1,1,46632737,46673867,-
gene:ENSG00000123080,CDKN2C,1,50960745,50974634,+,gene:ENSG00000185104,FAF1,1,50437028,50960267,-
gene:ENSG00000117859,OSBPL9,1,51577179,51798427,+,gene:ENSG00000078618,NRDC,1,51789191,51878805,-
gene:ENSG00000157077,ZFYVE9,1,52142089,52348671,+,gene:ENSG00000154222,CC2D1B,1,52345723,52366205,-
gene:ENSG00000134748,PRPF38A,1,52404602,52420836,+,gene:ENSG00000085840,ORC1,1,52372829,52404423,-
gene:ENSG00000134748,PRPF38A,1,52404602,52420836,+,gene:ENSG00000134744,TUT4,1,52408282,52553487,-
gene:ENSG00000203995,ZYG11A,1,52842511,52894998,+,gene:ENSG00000121310,ECHDC2,1,52895910,52927212,-
gene:ENSG00000116171,SCP2,1,52927276,53051698,+,gene:ENSG00000121310,ECHDC2,1,52895910,52927212,-
gene:ENSG00000157184,CPT2,1,53196792,53214197,+,gene:ENSG00000162384,CZIB,1,53214099,53220634,-
gene:ENSG00000116212,LRRC42,1,53946077,53968168,+,gene:ENSG00000081870,IFT25,1,53916574,53945699,-
gene:ENSG00000116221,MRPL37,1,54184041,54225464,+,gene:ENSG00000215883,CYB5RL,1,54169651,54200036,-
gene:ENSG00000116221,MRPL37,1,54184041,54225464,+,gene:ENSG00000157216,SSBP3,1,54225432,54413479,-
gene:ENSG00000162390,ACOT11,1,54542257,54639192,+,gene:ENSG00000162391,FAM151A,1,54609181,54623556,-
gene:ENSG00000162409,PRKAA2,1,56645314,56715335,+,gene:ENSG00000162407,PLPP3,1,56494761,56645301,-
gene:ENSG00000069424,KCNAB2,1,5990927,6101193,+,gene:ENSG00000134716,CYP2J2,1,59893308,59926773,-
gene:ENSG00000162599,NFIA,1,60865259,61462788,+,gene:ENSG00000116254,CHD5,1,6101787,6180321,-
gene:ENSG00000132849,PATJ,1,61742477,62178675,+,gene:ENSG00000116251,RPL22,1,6185020,6209389,-
gene:ENSG00000158286,RNF207,1,6205475,6221299,+,gene:ENSG00000116251,RPL22,1,6185020,6209389,-
gene:ENSG00000240563,L1TD1,1,62194849,62212328,+,gene:ENSG00000116237,ICMT,1,6221193,6235972,-
gene:ENSG00000278967,unknown,1,62607766,62609584,+,gene:ENSG00000097021,ACOT7,1,6264269,6393767,-
gene:ENSG00000203965,EFCAB7,1,63523372,63572693,+,gene:ENSG00000142856,ITGB3BP,1,63440770,63593721,-
gene:ENSG00000185483,ROR1,1,63774017,64181498,+,gene:ENSG00000069812,HES2,1,6412418,6424670,-
gene:ENSG00000158966,CACHD1,1,64470129,64693058,+,gene:ENSG00000215788,TNFRSF25,1,6460786,6466175,-
gene:ENSG00000162437,RAVER2,1,64745075,64833232,+,gene:ENSG00000162434,JAK1,1,64833223,65067754,-
gene:ENSG00000162433,AK4,1,65147549,65232145,+,gene:ENSG00000162408,NOL9,1,6521347,6554513,-
gene:ENSG00000116273,PHF13,1,6613731,6624030,+,gene:ENSG00000162413,KLHL21,1,6590724,6614607,-
gene:ENSG00000041988,THAP3,1,6624868,6635586,+,gene:ENSG00000007923,DNAJC11,1,6634168,6701924,-
gene:ENSG00000198160,MIER1,1,66924895,66988619,+,gene:ENSG00000152763,DNAI4,1,66812885,66924856,-
gene:ENSG00000162594,IL23R,1,67138907,67259979,+,gene:ENSG00000203963,C1orf141,1,67092165,67231853,-
gene:ENSG00000171735,CAMTA1,1,6785454,7769706,+,gene:ENSG00000172380,GNG12,1,67701475,67833467,-
gene:ENSG00000033122,LRRC7,1,69567922,70151945,+,gene:ENSG00000066557,LRRC40,1,70144805,70205579,-
gene:ENSG00000116754,SRSF11,1,70205682,70253052,+,gene:ENSG00000066557,LRRC40,1,70144805,70205579,-
gene:ENSG00000259030,FPGT-TNNI3K,1,74198235,74544393,+,gene:ENSG00000162620,LRRIQ3,1,74026015,74198187,-
gene:ENSG00000116783,TNNI3K,1,74235387,74544428,+,gene:ENSG00000162621,LRRC53,1,74469376,74512611,-
gene:ENSG00000162623,TYW3,1,74733152,74766678,+,gene:ENSG00000116791,CRYZ,1,74705482,74733408,-
gene:ENSG00000049245,VAMP3,1,7771296,7781432,+,gene:ENSG00000077254,USP33,1,77695987,77759852,-
gene:ENSG00000162614,NEXN,1,77888513,77943895,+,gene:ENSG00000162613,FUBP1,1,77944055,77979110,-
gene:ENSG00000162616,DNAJB4,1,77979175,78017964,+,gene:ENSG00000162613,FUBP1,1,77944055,77979110,-
gene:ENSG00000122420,PTGFR,1,78303884,78540701,+,gene:ENSG00000049247,UTS2,1,7843083,7853512,-
gene:ENSG00000117133,RPF1,1,84479259,84498352,+,gene:ENSG00000174021,GNG5,1,84498323,84506581,-
gene:ENSG00000122432,SPATA1,1,84506300,84567379,+,gene:ENSG00000174021,GNG5,1,84498323,84506581,-
gene:ENSG00000122432,SPATA1,1,84506300,84567379,+,gene:ENSG00000117151,CTBS,1,84549611,84574480,-
gene:ENSG00000162643,DNAI3,1,84999147,85133138,+,gene:ENSG00000055732,MCOLN3,1,85018082,85048500,-
gene:ENSG00000153936,HS2ST1,1,86914635,87109982,+,gene:ENSG00000183291,SELENOF,1,86862445,86914424,-
gene:ENSG00000162664,ZNF326,1,89995110,90035533,+,gene:ENSG00000197241,SLC2A7,1,9002973,9026423,-
gene:ENSG00000203910,C1orf146,1,92217915,92245813,+,gene:ENSG00000174842,GLMN,1,92246402,92298987,-
gene:ENSG00000122484,RPAP2,1,92299059,92402056,+,gene:ENSG00000174842,GLMN,1,92246402,92298987,-
gene:ENSG00000122406,RPL5,1,92832013,92841924,+,gene:ENSG00000154511,DIPK1A,1,92832737,92961522,-
gene:ENSG00000171621,SPSB1,1,9292894,9369532,+,gene:ENSG00000154511,DIPK1A,1,92832737,92961522,-
gene:ENSG00000122483,CCDC18,1,93179919,93278730,+,gene:ENSG00000117500,TMED5,1,93149742,93180516,-
gene:ENSG00000117528,ABCD3,1,94418389,94518666,+,gene:ENSG00000188976,NOC2L,1,944203,959309,-
gene:ENSG00000162627,SNX7,1,98661701,98760500,+,gene:ENSG00000280040,unknown,1,98660388,98661059,-
gene:ENSG00000162688,AGL,1,99850361,99924023,+,gene:ENSG00000188290,HES4,1,998962,1000172,-
gene:ENSG00000166135,HIF1AN,10,100529072,100559998,+,gene:ENSG00000166136,NDUFB8,10,100523740,100530000,-
gene:ENSG00000095539,SEMA4G,10,100969504,100985871,+,gene:ENSG00000055950,MRPL43,10,100969458,100987515,-
gene:ENSG00000107816,LZTS2,10,100996618,101007836,+,gene:ENSG00000186862,PDZD7,10,101007679,101032295,-
gene:ENSG00000107819,SFXN3,10,101031234,101041241,+,gene:ENSG00000186862,PDZD7,10,101007679,101032295,-
gene:ENSG00000166171,DPCD,10,101570560,101609662,+,gene:ENSG00000166169,POLL,10,101578882,101588270,-
gene:ENSG00000119915,ELOVL3,10,102226299,102229589,+,gene:ENSG00000107859,PITX3,10,102230189,102241512,-
gene:ENSG00000077150,NFKB2,10,102394110,102402524,+,gene:ENSG00000059915,PSD,10,102402617,102421539,-
gene:ENSG00000107872,FBXL15,10,102419189,102423136,+,gene:ENSG00000059915,PSD,10,102402617,102421539,-
gene:ENSG00000107872,FBXL15,10,102419189,102423136,+,gene:ENSG00000107874,CUEDC2,10,102423245,102432584,-
gene:ENSG00000138111,MFSD13A,10,102461395,102477045,+,gene:ENSG00000138107,ACTR1A,10,102461881,102502712,-
gene:ENSG00000156398,SFXN2,10,102714538,102743492,+,gene:ENSG00000138175,ARL3,10,102673731,102714397,-
gene:ENSG00000166272,WBP1L,10,102743948,102834516,+,gene:ENSG00000148795,CYP17A1,10,102830531,102837472,-
gene:ENSG00000148842,CNNM2,10,102918294,103090222,+,gene:ENSG00000076685,NT5C2,10,103087185,103277605,-
gene:ENSG00000235376,RPEL1,10,103245887,103248016,+,gene:ENSG00000076685,NT5C2,10,103087185,103277605,-
gene:ENSG00000148835,TAF5,10,103367966,103389065,+,gene:ENSG00000173915,ATP5MK,10,103389041,103396492,-
gene:ENSG00000148843,PDCD11,10,103396626,103446294,+,gene:ENSG00000173915,ATP5MK,10,103389041,103396492,-
gene:ENSG00000148843,PDCD11,10,103396626,103446294,+,gene:ENSG00000138172,CALHM2,10,103446786,103452402,-
gene:ENSG00000048740,CELF2,10,10798397,11336675,+,gene:ENSG00000108018,SORCS1,10,106573663,107164706,-
gene:ENSG00000150593,PDCD4,10,110871795,110900006,+,gene:ENSG00000214413,BBIP1,10,110898730,110919201,-
gene:ENSG00000108061,SHOC2,10,110919367,111017307,+,gene:ENSG00000214413,BBIP1,10,110898730,110919201,-
gene:ENSG00000197142,ACSL5,10,112374116,112428379,+,gene:ENSG00000023041,ZDHHC6,10,112424428,112447572,-
gene:ENSG00000151532,VTI1A,10,112446998,112818744,+,gene:ENSG00000023041,ZDHHC6,10,112424428,112447572,-
gene:ENSG00000148702,HABP2,10,113550837,113589602,+,gene:ENSG00000197893,NRAP,10,113588714,113664070,-
gene:ENSG00000196865,NHLRC2,10,113854661,113917194,+,gene:ENSG00000198924,DCLRE1A,10,113834725,113854383,-
gene:ENSG00000165816,VWA2,10,114239254,114294489,+,gene:ENSG00000169129,AFAP1L2,10,114294824,114404756,-
gene:ENSG00000188316,ENO4,10,116849499,116911788,+,gene:ENSG00000165868,HSPA12A,10,116671192,116850251,-
gene:ENSG00000188316,ENO4,10,116849499,116911788,+,gene:ENSG00000187164,SHTN1,10,116881477,117126586,-
gene:ENSG00000165646,SLC18A2,10,117241093,117279430,+,gene:ENSG00000165650,PDZD8,10,117277274,117375440,-
gene:ENSG00000134463,ECHDC3,10,11742366,11764070,+,gene:ENSG00000165650,PDZD8,10,117277274,117375440,-
gene:ENSG00000170370,EMX2,10,117542445,117549546,+,gene:ENSG00000185736,ADARB2,10,1177313,1737525,-
gene:ENSG00000148426,PROSER2,10,11823339,11872277,+,gene:ENSG00000107560,RAB11FIP2,10,118004916,118046941,-
gene:ENSG00000188613,NANOS1,10,119029714,119033730,+,gene:ENSG00000107581,EIF3A,10,119033670,119080817,-
gene:ENSG00000198825,INPP5F,10,119726042,119829147,+,gene:ENSG00000197771,MCMBP,10,119829404,119892556,-
gene:ENSG00000107651,SEC23IP,10,119892707,119944657,+,gene:ENSG00000197771,MCMBP,10,119829404,119892556,-
gene:ENSG00000151465,CDC123,10,12195965,12250589,+,gene:ENSG00000107672,NSMCE4A,10,121957091,121975217,-
gene:ENSG00000179988,PSTK,10,122954381,122997513,+,gene:ENSG00000119965,C10orf88,10,122930901,122954311,-
gene:ENSG00000179988,PSTK,10,122954381,122997513,+,gene:ENSG00000095574,IKZF5,10,122990807,123008812,-
gene:ENSG00000196177,ACADSB,10,123008979,123058290,+,gene:ENSG00000095574,IKZF5,10,122990807,123008812,-
gene:ENSG00000107902,LHPP,10,124461823,124617888,+,gene:ENSG00000258539,unknown,10,124617080,124791727,-
